,theta,easting,northing,channel_width_dem,channel_width_water,channel_width_mean,bar_width,bar_height,sample,ratio
8,87,325585.9820755528,3334721.900685195,372,314,343.0,27.0,5.071444957096786,10,12.703703703703704
9,87,325602.14945265907,3334682.157832637,368,322,345.0,39.0,5.267305109078699,10,8.846153846153847
0,88,325061.13210873504,3334270.56606383,610,531,570.5,27.0,-5.610489417449813,10,21.12962962962963
1,88,325604.76419713954,3334603.369330842,420,304,362.0,21.0,-4.934579464379349,10,17.238095238095237
2,88,324771.12235031475,3334381.558643738,702,176,439.0,53.0,-5.166689712746317,10,8.283018867924529
3,88,325314.79811802495,3334280.458346738,545,365,455.0,41.0,4.9530222895754505,10,11.097560975609756
4,88,325234.1794022497,3334773.4094576472,831,173,502.0,60.0,5.059020401676684,10,8.366666666666667
5,88,324939.4197132455,3334648.77712569,563,39,301.0,60.0,4.839409682870177,10,5.016666666666667
6,88,325605.63569550385,3334663.245110521,365,303,334.0,52.0,5.095713520001495,10,6.423076923076923
7,88,325304.0344526448,3334797.9000887126,915,165,540.0,53.0,5.46413274803957,10,10.18867924528302
8,88,325372.2335577047,3334300.286251815,503,294,398.5,28.0,5.265248708393196,10,14.232142857142858
9,88,324890.30736981856,3334322.380026023,582,1,291.5,53.0,-4.777564915368146,10,5.5
0,89,325575.21856535715,3334503.5763476514,403,345,374.0,20.0,-4.809742156446812,10,18.7
1,89,324972.75643210794,3334291.1347750225,654,221,437.5,47.0,-5.250487164536842,10,9.308510638297872
2,89,325389.7953789454,3334309.2196927713,528,273,400.5,73.0,-5.217585693802627,10,5.486301369863014
3,89,324992.4973962247,3334662.5912465556,552,34,293.0,20.0,5.194773994786878,10,14.65
4,89,325434.2446604172,3334339.5933695007,542,282,412.0,47.0,5.000581897245565,10,8.76595744680851
5,89,325190.2530847443,3334751.054101477,714,172,443.0,40.0,5.012590837352796,10,11.075
6,89,325601.14726127806,3334583.715779584,422,304,363.0,34.0,4.963574352112709,10,10.676470588235293
7,89,325477.77881758765,3334377.3316725413,496,265,380.5,13.0,5.1574638284080345,10,29.26923076923077
8,89,325582.9753913861,3334522.140458451,394,347,370.5,27.0,4.963428643740001,10,13.722222222222221
9,89,325532.4252683432,3334434.9850001712,491,93,292.0,53.0,5.241313402079121,10,5.509433962264151
0,90,325073.5955646208,3334690.873203087,838,195,516.5,21.0,4.873187657816338,10,24.595238095238095
1,90,325405.5268915321,3334814.285299212,544,81,312.5,256.0,5.178160726576726,10,1.220703125
2,90,325555.82648712705,3334467.5811462076,465,2,233.5,21.0,5.26615142215305,10,11.119047619047619
3,90,325429.97395905165,3334814.328895418,582,110,346.0,286.0,5.6667638396323445,10,1.2097902097902098
4,90,324965.5227812114,3334655.139456636,544,70,307.0,9.0,5.144835937538253,10,34.111111111111114
5,90,325304.0344526448,3334797.9000887126,922,155,538.5,60.0,5.749577574972934,10,8.975
6,90,325492.2901988519,3334391.1458100327,489,211,350.0,21.0,5.254586961989172,10,16.666666666666668
7,90,325495.81980936916,3334801.9528679466,512,225,368.5,93.0,-4.710042440189389,10,3.9623655913978495
8,90,325061.13210873504,3334270.56606383,628,576,602.0,53.0,-5.141826219742458,10,11.358490566037736
9,90,324842.8514262377,3334633.002046105,526,273,399.5,21.0,5.068749674093404,10,19.023809523809526
