# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2020-07-17
#
# GRDC-No.:              4103500
# River:                 KOYUKUK RIVER
# Station:               HUGHES, ALAS.
# Country:               US
# Latitude (DD):       66.047
# Longitude (DD):      -154.261
# Catchment area (km²):      47656.0
# Altitude (m ASL):        76.2
# Next downstream station:      4103300
# Remarks:               
# Owner of original data: United Staes of America - US Geological Surveigh (USGS)
#************************************************************
#
# Data Set Content:      MEAN DAILY DISCHARGE (Q)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1960-01 - 1982-09
# No. of years:          23
# Last update:           2019-11-04
#
# Table Header:
#     YYYY-MM-DD - Date
#     hh:mm      - Time
#     Value   - original (provided) data
#************************************************************
#
# Data lines: 8294
# DATA
YYYY-MM-DD;hh:mm; Value
1969-06-15;--:--;    413.425
1969-06-16;--:--;    390.772
1969-06-17;--:--;    379.445
1969-06-18;--:--;    351.128
1969-06-19;--:--;    424.752
1969-06-20;--:--;    637.128
1969-06-21;--:--;    580.494
1969-06-22;--:--;    515.366
1969-06-23;--:--;    470.059
1969-06-24;--:--;    379.445
1969-06-25;--:--;    339.802
1969-06-26;--:--;    311.485
1969-06-27;--:--;    379.445
1969-06-28;--:--;    291.663
1969-06-29;--:--;    252.020
1969-06-30;--:--;    206.713
1969-07-01;--:--;    181.228
1969-07-02;--:--;    181.228
1969-07-03;--:--;    181.228
1969-07-04;--:--;    189.723
1969-07-05;--:--;    232.198
1969-07-06;--:--;    232.198
1969-07-07;--:--;    189.723
1969-07-08;--:--;    172.732
1969-07-09;--:--;    155.742
1969-07-10;--:--;    147.247
1969-07-11;--:--;    155.742
1969-07-12;--:--;    155.742
1969-07-13;--:--;    172.732
1969-07-14;--:--;    155.742
1969-07-15;--:--;    147.247
1969-07-16;--:--;    147.247
1969-07-17;--:--;    147.247
1969-07-18;--:--;    131.673
1969-07-19;--:--;    131.673
1969-07-20;--:--;    131.673
1969-07-21;--:--;    131.673
1969-07-22;--:--;    138.752
1969-07-23;--:--;    147.247
1969-07-24;--:--;    147.247
1969-07-25;--:--;    131.673
1969-07-26;--:--;    131.673
1969-07-27;--:--;    138.752
1969-07-28;--:--;    138.752
1969-07-29;--:--;    131.673
1969-07-30;--:--;    131.673
1969-07-31;--:--;    131.673
1969-08-01;--:--;    155.742
1969-08-02;--:--;    206.713
1969-08-03;--:--;    223.703
1969-08-04;--:--;    252.020
1969-08-05;--:--;    917.464
1969-08-06;--:--;   1008.078
1969-08-07;--:--;   1274.256
1969-08-08;--:--;   1067.543
1969-08-09;--:--;   1189.306
1969-08-10;--:--;   1008.078
1969-08-11;--:--;    897.643
1969-08-12;--:--;    897.643
1969-08-13;--:--;    713.583
1969-08-14;--:--;    594.653
1969-08-15;--:--;    529.524
1969-08-16;--:--;    458.732
1969-08-17;--:--;    413.425
1969-08-18;--:--;    379.445
1969-08-19;--:--;    351.128
1969-08-20;--:--;    322.812
1969-08-21;--:--;    291.663
1969-08-22;--:--;    271.841
1969-08-23;--:--;    252.020
1969-08-24;--:--;    232.198
1969-08-25;--:--;    223.703
1969-08-26;--:--;    232.198
1969-08-27;--:--;    252.020
1969-08-28;--:--;    291.663
1969-08-29;--:--;    331.307
1969-08-30;--:--;    322.812
1969-08-31;--:--;    291.663
1969-09-01;--:--;    281.752
1969-09-02;--:--;    271.841
1969-09-03;--:--;    261.930
1969-09-04;--:--;    261.930
1969-09-05;--:--;    271.841
1969-09-06;--:--;    281.752
1969-09-07;--:--;    311.485
1969-09-08;--:--;    331.307
1969-09-09;--:--;    339.802
1969-09-10;--:--;    339.802
1969-09-11;--:--;    339.802
1969-09-12;--:--;    339.802
1969-09-13;--:--;    331.307
1969-09-14;--:--;    322.812
1969-09-15;--:--;    311.485
1969-09-16;--:--;    281.752
1969-09-17;--:--;    261.930
1969-09-18;--:--;    261.930
1969-09-19;--:--;    232.198
1969-09-20;--:--;    212.376
1969-09-21;--:--;    198.218
1969-09-22;--:--;    189.723
1969-09-23;--:--;    181.228
1969-09-24;--:--;    172.732
1969-09-25;--:--;    155.742
1969-09-26;--:--;    147.247
1969-09-27;--:--;    138.752
1969-09-28;--:--;    110.436
1969-09-29;--:--;     96.277
1969-09-30;--:--;    103.356
1969-10-01;--:--;    110.436
1969-10-02;--:--;    110.436
1969-10-03;--:--;    110.436
1969-10-04;--:--;    110.436
1969-10-05;--:--;    107.604
1969-10-06;--:--;    104.772
1969-10-07;--:--;    104.772
1969-10-08;--:--;    101.940
1969-10-09;--:--;     99.109
1969-10-10;--:--;    110.436
1969-10-11;--:--;    117.515
1969-10-12;--:--;    131.673
1969-10-13;--:--;    131.673
1969-10-14;--:--;    131.673
1969-10-15;--:--;    131.673
1969-10-16;--:--;    138.752
1969-10-17;--:--;    131.673
1969-10-18;--:--;    110.436
1969-10-19;--:--;    101.940
1969-10-20;--:--;     90.614
1969-10-21;--:--;     84.950
1969-10-22;--:--;     79.287
1969-10-23;--:--;     73.624
1969-10-24;--:--;     67.960
1969-10-25;--:--;     62.297
1969-10-26;--:--;     59.465
1969-10-27;--:--;     56.634
1969-10-28;--:--;     53.802
1969-10-29;--:--;     50.970
1969-10-30;--:--;     48.139
1969-10-31;--:--;     45.307
1969-11-01;--:--;     42.475
1969-11-02;--:--;     39.644
1969-11-03;--:--;     36.812
1969-11-04;--:--;     36.812
1969-11-05;--:--;     33.980
1969-11-06;--:--;     33.980
1969-11-07;--:--;     31.148
1969-11-08;--:--;     28.317
1969-11-09;--:--;     28.317
1969-11-10;--:--;     26.901
1969-11-11;--:--;     25.485
1969-11-12;--:--;     25.485
1969-11-13;--:--;     24.069
1969-11-14;--:--;     22.653
1969-11-15;--:--;     22.653
1969-11-16;--:--;     21.238
1969-11-17;--:--;     19.822
1969-11-18;--:--;     19.822
1969-11-19;--:--;     19.822
1969-11-20;--:--;     18.406
1969-11-21;--:--;     18.406
1969-11-22;--:--;     16.990
1969-11-23;--:--;     16.990
1969-11-24;--:--;     16.990
1969-11-25;--:--;     15.574
1969-11-26;--:--;     15.574
1969-11-27;--:--;     15.574
1969-11-28;--:--;     14.158
1969-11-29;--:--;     14.158
1969-11-30;--:--;     14.158
1969-12-01;--:--;     14.158
1969-12-02;--:--;     14.158
1969-12-03;--:--;     13.592
1969-12-04;--:--;     13.026
1969-12-05;--:--;     13.026
1969-12-06;--:--;     12.459
1969-12-07;--:--;     12.459
1969-12-08;--:--;     12.459
1969-12-09;--:--;     11.893
1969-12-10;--:--;     11.893
1969-12-11;--:--;     11.893
1969-12-12;--:--;     11.327
1969-12-13;--:--;     11.327
1969-12-14;--:--;     11.327
1969-12-15;--:--;     11.327
1969-12-16;--:--;     10.760
1969-12-17;--:--;     10.760
1969-12-18;--:--;     10.760
1969-12-19;--:--;     10.760
1969-12-20;--:--;     10.194
1969-12-21;--:--;     10.194
1969-12-22;--:--;     10.194
1969-12-23;--:--;     10.194
1969-12-24;--:--;      9.628
1969-12-25;--:--;      9.628
1969-12-26;--:--;      9.628
1969-12-27;--:--;      9.628
1969-12-28;--:--;      9.628
1969-12-29;--:--;      9.628
1969-12-30;--:--;      9.628
1969-12-31;--:--;      9.628
1970-01-01;--:--;      9.061
1970-01-02;--:--;      9.061
1970-01-03;--:--;      9.061
1970-01-04;--:--;      9.061
1970-01-05;--:--;      9.061
1970-01-06;--:--;      9.061
1970-01-07;--:--;      9.061
1970-01-08;--:--;      9.061
1970-01-09;--:--;      9.061
1970-01-10;--:--;      9.061
1970-01-11;--:--;      8.495
1970-01-12;--:--;      8.495
1970-01-13;--:--;      8.495
1970-01-14;--:--;      8.495
1970-01-15;--:--;      8.495
1970-01-16;--:--;      8.495
1970-01-17;--:--;      8.495
1970-01-18;--:--;      8.495
1970-01-19;--:--;      8.495
1970-01-20;--:--;      8.495
1970-01-21;--:--;      8.495
1970-01-22;--:--;      8.495
1970-01-23;--:--;      8.495
1970-01-24;--:--;      8.495
1970-01-25;--:--;      8.495
1970-01-26;--:--;      8.495
1970-01-27;--:--;      8.495
1970-01-28;--:--;      8.495
1970-01-29;--:--;      8.495
1970-01-30;--:--;      8.495
1970-01-31;--:--;      8.495
1970-02-01;--:--;      8.495
1970-02-02;--:--;      8.495
1970-02-03;--:--;      8.495
1970-02-04;--:--;      8.495
1970-02-05;--:--;      8.495
1970-02-06;--:--;      7.929
1970-02-07;--:--;      7.929
1970-02-08;--:--;      7.929
1970-02-09;--:--;      7.929
1970-02-10;--:--;      7.929
1970-02-11;--:--;      7.929
1970-02-12;--:--;      7.929
1970-02-13;--:--;      7.929
1970-02-14;--:--;      7.929
1970-02-15;--:--;      7.929
1970-02-16;--:--;      7.929
1970-02-17;--:--;      7.929
1970-02-18;--:--;      7.929
1970-02-19;--:--;      7.929
1970-02-20;--:--;      7.929
1970-02-21;--:--;      7.929
1970-02-22;--:--;      7.929
1970-02-23;--:--;      7.929
1970-02-24;--:--;      7.929
1970-02-25;--:--;      7.929
1970-02-26;--:--;      7.929
1970-02-27;--:--;      7.929
1970-02-28;--:--;      7.929
1970-03-01;--:--;      7.929
1970-03-02;--:--;      7.929
1970-03-03;--:--;      7.929
1970-03-04;--:--;      7.929
1970-03-05;--:--;      7.929
1970-03-06;--:--;      7.929
1970-03-07;--:--;      7.929
1970-03-08;--:--;      7.929
1970-03-09;--:--;      7.646
1970-03-10;--:--;      7.362
1970-03-11;--:--;      7.362
1970-03-12;--:--;      7.362
1970-03-13;--:--;      7.362
1970-03-14;--:--;      7.362
1970-03-15;--:--;      7.362
1970-03-16;--:--;      7.362
1970-03-17;--:--;      7.362
1970-03-18;--:--;      7.362
1970-03-19;--:--;      7.362
1970-03-20;--:--;      7.362
1970-03-21;--:--;      7.362
1970-03-22;--:--;      7.362
1970-03-23;--:--;      7.362
1970-03-24;--:--;      7.362
1970-03-25;--:--;      7.362
1970-03-26;--:--;      7.362
1970-03-27;--:--;      7.362
1970-03-28;--:--;      7.362
1970-03-29;--:--;      7.362
1970-03-30;--:--;      7.362
1970-03-31;--:--;      7.362
1970-04-01;--:--;      7.362
1970-04-02;--:--;      7.362
1970-04-03;--:--;      7.362
1970-04-04;--:--;      7.362
1970-04-05;--:--;      7.362
1970-04-06;--:--;      7.362
1970-04-07;--:--;      7.362
1970-04-08;--:--;      7.362
1970-04-09;--:--;      7.362
1970-04-10;--:--;      7.362
1970-04-11;--:--;      7.362
1970-04-12;--:--;      7.362
1970-04-13;--:--;      7.929
1970-04-14;--:--;      8.495
1970-04-15;--:--;      9.061
1970-04-16;--:--;     10.194
1970-04-17;--:--;     12.743
1970-04-18;--:--;     15.574
1970-04-19;--:--;     19.822
1970-04-20;--:--;     24.069
1970-04-21;--:--;     28.317
1970-04-22;--:--;     33.980
1970-04-23;--:--;     36.812
1970-04-24;--:--;     39.644
1970-04-25;--:--;     42.475
1970-04-26;--:--;     42.475
1970-04-27;--:--;     42.475
1970-04-28;--:--;     45.307
